PMID	Title	Authors	Citation	First Author	Journal/Book	Publication Year	Create Date	PMCID	NIHMS ID	DOI	InEmbaseResults?
25091258	Long-term follow-up results of the observation program for neuroblastoma detected at 6-month mass screening	"Arakawa A, Oguma E, Aihara T, Kishimoto H, Kikuchi A, Hanada R, Koh K."	J Pediatr. 2014 Oct;165(4):855-7.e1. doi: 10.1016/j.jpeds.2014.06.055. Epub 2014 Aug 3.	Arakawa A	J Pediatr	2014	8/6/14			10.1016/j.jpeds.2014.06.055	FALSE
8414430	Thigh pain in cementless total hip arthroplasty. A comparison of two systems at 2 years' follow-up	"Burkart BC, Bourne RB, Rorabeck CH, Kirk PG."	Orthop Clin North Am. 1993 Oct;24(4):645-53.	Burkart BC	Orthop Clin North Am	1993	10/1/93				FALSE
21712483	Quality of life and clinical outcome comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: an 11-year follow-up of a randomized controlled trial	"Sajovic M, Strahovnik A, Dernovsek MZ, Skaza K."	Am J Sports Med. 2011 Oct;39(10):2161-9. doi: 10.1177/0363546511411702. Epub 2011 Jun 28.	Sajovic M	Am J Sports Med	2011	6/30/11			10.1177/0363546511411702	TRUE
20569765	Non-adherence to recommendations for further testing after outpatient CT and MRI	"You JJ, Laupacis A, Newman A, Bell CM."	Am J Med. 2010 Jun;123(6):557.e1-8. doi: 10.1016/j.amjmed.2009.11.018.	You JJ	Am J Med	2010	6/24/10			10.1016/j.amjmed.2009.11.018	TRUE
32444315	"Short-term safety, function, and quality of life in patients treated with Univers Revers prosthesis: a multicenter 2-year follow-up case series"	"Schwyzer HK, Marzel A, Wirth B, Rickenbacher D, Flury M, Schoch C, Tauber M, Rzepka D, Lehmann L, Lichtenberg S, Magosch P, Habermeyer P, Audigé L."	J Shoulder Elbow Surg. 2020 Nov;29(11):2282-2291. doi: 10.1016/j.jse.2020.01.090. Epub 2020 May 20.	Schwyzer HK	J Shoulder Elbow Surg	2020	5/24/20			10.1016/j.jse.2020.01.090	TRUE
24072338	Anterior cervical fusion for radicular-disc conflict performed by three different procedures: clinical and radiographic analysis at long-term follow-up	"Zagra A, Zagra L, Scaramuzzo L, Minoia L, Archetti M, Giudici F."	Eur Spine J. 2013 Nov;22 Suppl 6(Suppl 6):S905-9. doi: 10.1007/s00586-013-3006-z. Epub 2013 Sep 27.	Zagra A	Eur Spine J	2013	9/28/13	PMC3830031		10.1007/s00586-013-3006-z	FALSE
21611817	The Endurant Stent Graft System: 15-month follow-up report in patients with challenging abdominal aortic anatomies	"Hyhlik-Dürr A, Weber TF, Kotelis D, Rengier F, Gahlen J, Böck S, Köhler J, Ratusinski CM, Böckler D."	Langenbecks Arch Surg. 2011 Aug;396(6):801-10. doi: 10.1007/s00423-011-0806-7. Epub 2011 May 25.	Hyhlik-Dürr A	Langenbecks Arch Surg	2011	5/26/11			10.1007/s00423-011-0806-7	FALSE
31668767	Adherence to the American Society of Echocardiography and European Association of Cardiovascular Imaging Recommendations for the Evaluation of Left Ventricular Diastolic Function by Echocardiography: A Quality Improvement Project	"Othman F, Abushahba G, Salustri A."	J Am Soc Echocardiogr. 2019 Dec;32(12):1619-1621. doi: 10.1016/j.echo.2019.09.005. Epub 2019 Oct 24.	Othman F	J Am Soc Echocardiogr	2019	11/1/19			10.1016/j.echo.2019.09.005	TRUE
36051829	Clinical and brain magnetic resonance imaging long-term follow-up in patients with cryptogenic stroke undergoing PFO closure with the NobleStitch EL system. A single-centre experience	"Arrivi A, Pucci G, Paolis M, Principi M, Vaudo G, Dominici M."	Postepy Kardiol Interwencyjnej. 2022 Jun;18(2):167-169. doi: 10.5114/aic.2022.118534. Epub 2022 Aug 19.	Arrivi A	Postepy Kardiol Interwencyjnej	2022	9/2/22	PMC9421508		10.5114/aic.2022.118534	FALSE
33342868	Treatment Outcomes and Follow-Up Compliance after Less than Total and Total Resection of Vestibular Schwannomas in 294 Patients	"Gupta A, Turel MK, Moorthy RK, Joseph V, Rajshekhar V."	Neurol India. 2020 Nov-Dec;68(6):1351-1360. doi: 10.4103/0028-3886.304069.	Gupta A	Neurol India	2020	12/21/20			10.4103/0028-3886.304069	TRUE
19195829	Successful performance of the bi-metric uncemented femoral stem at a minimum follow-up of 13 years in young patients	"Davies H, Ollivere B, Motha J, Porteous M, August A."	J Arthroplasty. 2010 Feb;25(2):186-90. doi: 10.1016/j.arth.2008.11.105. Epub 2009 Feb 4.	Davies H	J Arthroplasty	2010	2/7/09			10.1016/j.arth.2008.11.105	TRUE
29806551	Accuracy of implementing principles of fusion imaging in the follow up and surveillance of complex aneurysm repair	"Martin-Gonzalez T, Penney G, Chong D, Davis M, Mastracci TM."	Vasc Med. 2018 Oct;23(5):461-466. doi: 10.1177/1358863X18768885. Epub 2018 May 27.	Martin-Gonzalez T	Vasc Med	2018	5/29/18			10.1177/1358863X18768885	TRUE
11429737	Condylar process fractures in children: a follow-up study of fractures with total dislocation of the condyle from the glenoid fossa	"Thorén H, Hallikainen D, Iizuka T, Lindqvist C."	J Oral Maxillofac Surg. 2001 Jul;59(7):768-73; discussion 773-4. doi: 10.1053/joms.2001.23369.	Thorén H	J Oral Maxillofac Surg	2001	6/29/01			10.1053/joms.2001.23369	TRUE
34505167	10-year follow-up of the Columbus knee prostheses system in a prospective multicenter study	"Fuchs A, Häussermann P, Hömig D, Ochs BG, Klopfer T, Müller CA, Helwig P, Konstantinidis L."	Arch Orthop Trauma Surg. 2022 Oct;142(10):2875-2883. doi: 10.1007/s00402-021-04156-9. Epub 2021 Sep 9.	Fuchs A	Arch Orthop Trauma Surg	2022	9/10/21	PMC9474348		10.1007/s00402-021-04156-9	TRUE
15722822	Intraluminal FDG uptake in a rectal polyp detected with PET CT: identification of an unsuspected synchronous primary bowel tumor	"Modi D, Fulham MJ, Mohamed A, McCaughan BC."	Clin Nucl Med. 2005 Mar;30(3):180-1. doi: 10.1097/00003072-200503000-00007.	Modi D	Clin Nucl Med	2005	2/22/05			10.1097/00003072-200503000-00007	FALSE
36212269	MANAGEMENT PRINCIPLES OF INCIDENTAL THYROID 18F-FDG UPTAKE IDENTIFIED ON 18F-FDG PET/CT IMAGING	"Akbas A, Dagmura H, Gül S, Da_iran F, Daldal E, Okan I."	Acta Endocrinol (Buchar). 2022 Apr-Jun;18(2):253-257. doi: 10.4183/aeb.2022.253.	Akbas A	Acta Endocrinol (Buchar)	2022	10/10/22	PMC9512372		10.4183/aeb.2022.253	FALSE
28601487	Results of cementless total elbow arthroplasty using the Discovery elbow system at a mean follow-up of 61.8 months	"Frostick SP, Elsheikh AA, Mohammed AA, Wood A."	J Shoulder Elbow Surg. 2017 Aug;26(8):1348-1354. doi: 10.1016/j.jse.2017.03.025. Epub 2017 Jun 7.	Frostick SP	J Shoulder Elbow Surg	2017	6/12/17			10.1016/j.jse.2017.03.025	TRUE
32165344	Incidental Brain Tumors in the Pediatric Population: A Systematic Review and Reappraisal of Literature	"Jumah F, Rallo MS, Quinoa T, Raju B, Narayan V, Gupta G, Nanda A."	World Neurosurg. 2020 Jul;139:121-131. doi: 10.1016/j.wneu.2020.02.178. Epub 2020 Mar 9.	Jumah F	World Neurosurg	2020	3/14/20			10.1016/j.wneu.2020.02.178	TRUE
285476	Extraction of teeth involved in the line of mandibular fractures. I. Indications for extraction based on a follow-up study of 185 mandibular fractures	Kahnberg KE.	Swed Dent J. 1979;3(1):27-32.	Kahnberg KE	Swed Dent J	1979	1/1/79				TRUE
30656531	Incidental intracranial meningiomas: a systematic review and meta-analysis of prognostic factors and outcomes	"Islim AI, Mohan M, Moon RDC, Srikandarajah N, Mills SJ, Brodbelt AR, Jenkinson MD."	J Neurooncol. 2019 Apr;142(2):211-221. doi: 10.1007/s11060-019-03104-3. Epub 2019 Jan 17.	Islim AI	J Neurooncol	2019	1/19/19	PMC6449307		10.1007/s11060-019-03104-3	TRUE
29792744	JOURNAL CLUB: Extracolonic Findings at CT Colonography: Systematic Review and Meta-Analysis	"Pickhardt PJ, Correale L, Morra L, Regge D, Hassan C."	AJR Am J Roentgenol. 2018 Jul;211(1):25-39. doi: 10.2214/AJR.17.19495. Epub 2018 May 24.	Pickhardt PJ	AJR Am J Roentgenol	2018	5/25/18			10.2214/AJR.17.19495	FALSE
2823202	Benefit and costs of follow-up programs in nonseminomatous germ cell tumors of the stages IIb-IV: the Munich experience	"Berdel WE, Clemm C, Hartenstein R, Nisenbaum J, Fink U, Rastetter J, Wilmanns W."	Oncology. 1987;44(5):273-8. doi: 10.1159/000226494.	Berdel WE	Oncology	1987	1/1/87			10.1159/000226494	FALSE
19190062	The effectiveness of a programme for neonatal hip screening over a period of 40 years: a follow-up of the New Plymouth experience	"Myers J, Hadlow S, Lynskey T."	J Bone Joint Surg Br. 2009 Feb;91(2):245-8. doi: 10.1302/0301-620X.91B2.21300.	Myers J	J Bone Joint Surg Br	2009	2/5/09			10.1302/0301-620X.91B2.21300	FALSE
3810705	Incidental subcortical lesions identified on magnetic resonance imaging in the elderly. I. Correlation with age and cerebrovascular risk factors	"Awad IA, Spetzler RF, Hodak JA, Awad CA, Carey R."	Stroke. 1986 Nov-Dec;17(6):1084-9. doi: 10.1161/01.str.17.6.1084.	Awad IA	Stroke	1986	11/1/86			10.1161/01.str.17.6.1084	TRUE
22433195	Interventional catheterisation of stenotic or occluded systemic veins in children with or without congenital heart diseases: early results and intermediate follow-up	"Agnoletti G, Marini D, Bordese R, Villar AM, Gabbarini F."	EuroIntervention. 2012 Mar;7(11):1317-25. doi: 10.4244/EIJV7I11A207.	Agnoletti G	EuroIntervention	2012	3/22/12			10.4244/EIJV7I11A207	TRUE
20308439	Compliance with Fleischner Society guidelines for management of lung nodules: lessons and opportunities	MacMahon H.	Radiology. 2010 Apr;255(1):14-5. doi: 10.1148/radiol.10092382.	MacMahon H	Radiology	2010	3/24/10			10.1148/radiol.10092382	FALSE
27875416	Comparison of Structural Disease Burden to Health-related Quality of Life Scores in 264 Adult Spinal Deformity Patients With 2-Year Follow-up: Novel Insights into Drivers of Disability	"Bakhsheshian J, Scheer JK, Gum JL, Horner L, Hostin R, Lafage V, Bess S, Protopsaltis TS, Burton DC, Keefe M, Hart RA, Mundis GM, Shaffrey CI, Schwab F, Smith JS, Ames CP; International Spine Study Group (ISSG)."	Clin Spine Surg. 2017 Mar;30(2):E124-E131. doi: 10.1097/BSD.0000000000000470.	Bakhsheshian J	Clin Spine Surg	2017	11/23/16			10.1097/BSD.0000000000000470	FALSE
37158112	Determination of patient-specific airway stent fit using novel 3D reconstruction measurement techniques: a 4-year follow-up of a patient	"Ntiamoah P, Gildea TR, Baiera A."	Ther Adv Respir Dis. 2023 Jan-Dec;17:17534666221137999. doi: 10.1177/17534666221137999.	Ntiamoah P	Ther Adv Respir Dis	2023	5/9/23	PMC10185860		10.1177/17534666221137999	TRUE
24259320	ISUOG Education Committee recommendations for basic training in obstetric and gynecological ultrasound		Ultrasound Obstet Gynecol. 2014 Jan;43(1):113-6. doi: 10.1002/uog.13208. Epub 2013 Nov 21.		Ultrasound Obstet Gynecol	2014	11/22/13			10.1002/uog.13208	TRUE
33764462	Referral for Imaging in Physical Therapist Practice: Key Recommendations for Successful Implementation	"Keil AP, Hazle C, Maurer A, Kittleson C, Watson D, Young B, Rezac S, Epsley S, Baranyi B."	Phys Ther. 2021 Mar 3;101(3):pzab013. doi: 10.1093/ptj/pzab013.	Keil AP	Phys Ther	2021	3/25/21			10.1093/ptj/pzab013	TRUE
39052066	Nuclear medicine imaging modalities to detect incidentalomas and their impact on patient management: a systematic review	"Costanzo R, Scalia G, Strigari L, Ippolito M, Paolini F, Brunasso L, Sciortino A, Iacopino DG, Maugeri R, Ferini G, Viola A, Zagardo V, Cosentino S, Umana GE."	J Cancer Res Clin Oncol. 2024 Jul 25;150(7):368. doi: 10.1007/s00432-024-05891-3.	Costanzo R	J Cancer Res Clin Oncol	2024	7/25/24	PMC11272692		10.1007/s00432-024-05891-3	TRUE
10628599	Long-term follow-up of survivors of acute lung injury: lack of effect of a ventilation strategy to prevent barotrauma	"Cooper AB, Ferguson ND, Hanly PJ, Meade MO, Kachura JR, Granton JT, Slutsky AS, Stewart TE."	Crit Care Med. 1999 Dec;27(12):2616-21. doi: 10.1097/00003246-199912000-00002.	Cooper AB	Crit Care Med	1999	1/11/00			10.1097/00003246-199912000-00002	FALSE
26542870	Spinal fracture reduction with a minimal-invasive transpedicular Schanz Screw system: clinical and radiological one-year follow-up	"Loibl M, Korsun M, Reiss J, Gueorguiev B, Nerlich M, Neumann C, Baumann F."	Injury. 2015 Oct;46 Suppl 4:S75-82. doi: 10.1016/S0020-1383(15)30022-X.	Loibl M	Injury	2015	11/7/15			10.1016/S0020-1383(15)30022-X	TRUE
39369494	Revision knee arthroplasty using a modular system manufactured in Brazil. Clinical and radiographic results with a mean nine-year follow-up	"Cintra FF, Etchebehere M, Rached E, Cavenaghi G, Rahal PED, Pagnano RG."	Clinics (Sao Paulo). 2024 Oct 5;79:100508. doi: 10.1016/j.clinsp.2024.100508. eCollection 2024.	Cintra FF	Clinics (Sao Paulo)	2024	10/6/24	PMC11491884		10.1016/j.clinsp.2024.100508	FALSE
23431960	Implants placed in fresh extraction sockets in the maxilla: clinical and radiographic outcomes from a 3-year follow-up examination	"Sanz M, Cecchinato D, Ferrus J, Salvi GE, Ramseier C, Lang NP, Lindhe J."	Clin Oral Implants Res. 2014 Mar;25(3):321-327. doi: 10.1111/clr.12140. Epub 2013 Feb 25.	Sanz M	Clin Oral Implants Res	2014	2/26/13			10.1111/clr.12140	TRUE
22009824	Two-year follow-up results after treatment of lumbar instability with titanium-coated fusion system	"Zhang YF, Yang HL, Wang JW, Tang TS."	Orthop Surg. 2009 May;1(2):94-100. doi: 10.1111/j.1757-7861.2009.00026.x.	Zhang YF	Orthop Surg	2009	10/20/11	PMC6583642		10.1111/j.1757-7861.2009.00026.x	TRUE
38083917	The use of an Intra-medullary fusion system in hammer toe surgery; mid-term follow-up	"Dulgeroglug TC, Karaaslan C."	J Pak Med Assoc. 2023 Dec;73(12):2383-2387. doi: 10.47391/JPMA.7934.	Dulgeroglug TC	J Pak Med Assoc	2023	12/12/23			10.47391/JPMA.7934	TRUE
18090156	Satisfaction of the referring physician: a quality control study focusing on EUS	"Lachter J, Feldman R, Krief I, Reshef R."	J Clin Gastroenterol. 2007 Nov-Dec;41(10):889-93. doi: 10.1097/01.mcg.0000225688.83206.2c.	Lachter J	J Clin Gastroenterol	2007	12/20/07			10.1097/01.mcg.0000225688.83206.2c	FALSE
11727095	Clinical efficacy of the Toupet technique performed by laparoscopic surgery. Medium-term follow-up in 122 cases	"Pozo F, Giganto F, Rodrigo L."	Surg Endosc. 2001 Oct;15(10):1171-4. doi: 10.1007/s00464-001-0031-5.	Pozo F	Surg Endosc	2001	12/1/01			10.1007/s00464-001-0031-5	TRUE
33040648	"A decade follow-up: On the prevalence, distribution and clinical correlates of myocardial fibrosis, as detected by cardiac magnetic resonance, in systemic lupus erythematosus"	"Verma R, Balaraju V, Seneviratne M, Garsia R, Adelstein S, Puranik R, Dennis M."	Lupus. 2020 Dec;29(14):1981-1983. doi: 10.1177/0961203320961845. Epub 2020 Oct 12.	Verma R	Lupus	2020	10/12/20			10.1177/0961203320961845	FALSE
16826002	Interspinous process decompression with the X-STOP device for lumbar spinal stenosis: a 4-year follow-up study	"Kondrashov DG, Hannibal M, Hsu KY, Zucherman JF."	J Spinal Disord Tech. 2006 Jul;19(5):323-7. doi: 10.1097/01.bsd.0000211294.67508.3b.	Kondrashov DG	J Spinal Disord Tech	2006	7/11/06			10.1097/01.bsd.0000211294.67508.3b	FALSE
27344418	CT Angiography for the Detection of Coronary Artery Stenoses in Patients Referred for Cardiac Valve Surgery: Systematic Review and Meta-Analysis	"Opolski MP, Staruch AD, Jakubczyk M, Min JK, Gransar H, Staruch M, Witkowski A, Kepka C, Kim WK, Hamm CW, Möllmann H, Achenbach S."	JACC Cardiovasc Imaging. 2016 Sep;9(9):1059-1070. doi: 10.1016/j.jcmg.2015.09.028. Epub 2016 Jun 22.	Opolski MP	JACC Cardiovasc Imaging	2016	6/27/16			10.1016/j.jcmg.2015.09.028	TRUE
25857940	Efficacy and Accessibility of a Novel Liver Fibrosis Evaluation Program: Limited Abdominal Ultrasound with Concurrent Transient Elastography	"Ozimok CJ, Kielar AZ, Shabana WM."	Acad Radiol. 2015 Jul;22(7):814-9. doi: 10.1016/j.acra.2015.02.014. Epub 2015 Apr 7.	Ozimok CJ	Acad Radiol	2015	4/11/15			10.1016/j.acra.2015.02.014	FALSE
16166836	PET/CT F-18 FDG scan accurately identifies osteoporotic fractures in a patient with known metastatic colorectal cancer	"Katzel JA, Heiba SI."	Clin Nucl Med. 2005 Oct;30(10):651-4. doi: 10.1097/01.rlu.0000178001.72321.c0.	Katzel JA	Clin Nucl Med	2005	9/17/05			10.1097/01.rlu.0000178001.72321.c0	FALSE
2805614	Avascular necrosis of the femoral head in long-term follow-up of systemic sclerosis: report of two cases	"Taccari E, Spadaro A, Riccieri V, Grandilli MA, Zoppini A."	Clin Rheumatol. 1989 Sep;8(3):386-92. doi: 10.1007/BF02030353.	Taccari E	Clin Rheumatol	1989	9/1/89			10.1007/BF02030353	TRUE
25262587	Incidental self-processing modulates the interaction of emotional valence and arousal	"Wang Q, Zheng L, Li L, Xu X, Cheng X, Ning R, Dienes Z, Guo X."	Exp Brain Res. 2015 Jan;233(1):229-35. doi: 10.1007/s00221-014-4106-7. Epub 2014 Sep 30.	Wang Q	Exp Brain Res	2015	9/30/14			10.1007/s00221-014-4106-7	FALSE
25499398	Cognitive performance and the course of depressive symptoms over 7 years of follow-up: the SMART-MR study	"Kooistra M, Zuithoff NP, Grool AM, Zinsmeester M, Biessels GJ, van der Graaf Y, Geerlings MI; SMART-MR Study Group."	Psychol Med. 2015 Jun;45(8):1741-50. doi: 10.1017/S0033291714002864. Epub 2014 Dec 11.	Kooistra M	Psychol Med	2015	12/16/14			10.1017/S0033291714002864	TRUE
31813699	Posterior cruciate ligament reconstruction implemented by the Ligament Advanced Reinforcement System over a minimum follow-up of 10_years	"Chiang LY, Lee CH, Tong KM, Wang SP, Lee KT, Tsai WC, Chen CP."	Knee. 2020 Jan;27(1):165-172. doi: 10.1016/j.knee.2019.11.004. Epub 2019 Dec 5.	Chiang LY	Knee	2020	12/10/19			10.1016/j.knee.2019.11.004	TRUE
25608163	Autoimmune limbic encephalitis detected on FDG brain scan performed for the evaluation of dementia	"Thomas AC, Brown RK, Begum R, Srinivasan A, Bohnen NI, Frey KA."	Clin Nucl Med. 2015 Apr;40(4):358-9. doi: 10.1097/RLU.0000000000000702.	Thomas AC	Clin Nucl Med	2015	1/22/15			10.1097/RLU.0000000000000702	FALSE
37385381	The QuADRANT study: Current status and recommendations for improving uptake and implementation of clinical audit of medical radiological procedures in Europe. The radiotherapy perspective	"Jornet N, Strojan P, Howlett DC, Brady AP, Hierath M, Clark J, Wadsak W, Giammarile F, Coffey M."	Radiother Oncol. 2023 Sep;186:109772. doi: 10.1016/j.radonc.2023.109772. Epub 2023 Jun 28.	Jornet N	Radiother Oncol	2023	6/29/23			10.1016/j.radonc.2023.109772	TRUE
39224030	High failure rate but promising clinical performance after implantation of a flexible medial meniscus prosthesis at 1-year follow-up	"van Minnen BS, Heesterbeek PJC, Defoort KC, Emans PJ, van Arkel ERA, Struik T, Jutten LM, Susan S, van de Groes SAW, Verdonschot N, van Tienen TG."	Knee Surg Sports Traumatol Arthrosc. 2025 May;33(5):1594-1604. doi: 10.1002/ksa.12454. Epub 2024 Sep 3.	van Minnen BS	Knee Surg Sports Traumatol Arthrosc	2025	9/3/24	PMC12022821		10.1002/ksa.12454	TRUE
38626751	Imaging of Neuroendocrine Neoplasms; Principles of Treatment Strategies. What Referring Clinicians Want to Know	"Asmundo L, Ambrosini V, Mojtahed A, Fanti S, Ferrone C, Hesami M, Sertic M, Najmi Z, Furtado FS, Dhami RS, Anderson MA, Samir A, Sharma A, Campana D, Ursprung S, Nikolau K, Domachevsky L, Blake MA, Norris EC, Clark JW, Catalano OA."	J Comput Assist Tomogr. 2024 Jul-Aug 01;48(4):628-639. doi: 10.1097/RCT.0000000000001619. Epub 2024 Apr 12.	Asmundo L	J Comput Assist Tomogr	2024	4/16/24			10.1097/RCT.0000000000001619	FALSE
20308458	Compliance with Fleischner Society guidelines for management of small lung nodules: a survey of 834 radiologists	"Eisenberg RL, Bankier AA, Boiselle PM."	Radiology. 2010 Apr;255(1):218-24. doi: 10.1148/radiol.09091556.	Eisenberg RL	Radiology	2010	3/24/10			10.1148/radiol.09091556	FALSE
14999486	Determination of ventricular diameters in multiple sclerosis patients with transcranial sonography (TCS)--a two year follow-up study	"Kallmann BA, Sauer J, Schliesser M, Warmuth-Metz M, Flachenecker P, Becker Dagger G, Rieckmann P, Mäurer M."	J Neurol. 2004 Jan;251(1):30-4. doi: 10.1007/s00415-004-0265-y.	Kallmann BA	J Neurol	2004	3/5/04			10.1007/s00415-004-0265-y	TRUE
